wave,unweighted_mean,unweighted_variance,n_countries
1.0,0.015495572820523053,0.0635033004458109,8
2.0,-0.021054822253967535,0.0271613673753155,18
3.0,-0.0076560889140726085,0.022651547183766416,55
4.0,0.007392144186517515,0.0259395239639938,41
5.0,-0.005734458169353258,0.022319278981694633,58
6.0,-0.013563821049566209,0.04236991508637347,60
7.0,-0.0034720736404908544,0.01395344064330649,66
