wave,weighting_year,weighted_variance,n_countries,top1_share,balanced_panel
1.0,1974,0.017923246702991873,8,0.5981839896818425,False
1.0,1975,0.018057302466238007,8,0.6081823515904579,False
1.0,1976,0.017823623538804848,8,0.6237804310612015,False
1.0,1977,0.016361422679851075,8,0.6591996289770715,False
1.0,1978,0.013987377151724075,8,0.6890885160996626,False
1.0,1979,0.014863116661451748,8,0.6691169095200101,False
1.0,1980,0.015624324348184533,8,0.6297388288238032,False
1.0,1981,0.015548454317672867,8,0.6205210702891761,False
1.0,1982,0.01705047116523434,8,0.6220399434543397,False
1.0,1983,0.015370164306070104,8,0.6467370833248418,False
1.0,1984,0.01524981538949347,8,0.6418098322570257,False
1.0,1985,0.014223229822826734,8,0.6686727968908482,False
1.0,1986,0.011468595812521297,8,0.7487775762663602,False
1.0,1987,0.010570097641331053,8,0.761329818995823,False
1.0,1988,0.010440172322227598,8,0.7600181712847418,False
1.0,1989,0.011691293254556073,8,0.7382962994515838,False
1.0,1990,0.012256263567990791,8,0.7103207204102674,False
1.0,1991,0.011304179326207324,8,0.7145644990546686,False
1.0,1992,0.010732450059869905,8,0.7169964356417986,False
1.0,1993,0.009480102333158689,8,0.7218594749167249,False
1.0,1994,0.009210821199850814,8,0.7248684619266472,False
1.0,1995,0.009382516969772887,8,0.7423062562535075,False
1.0,1996,0.01059404814293036,8,0.7052464358021767,False
1.0,1997,0.011682474337893468,8,0.6748161481854441,False
1.0,1998,0.012071921538444781,8,0.674798781443222,False
1.0,1999,0.010949795499635566,8,0.6844045560618235,False
1.0,2000,0.010581223475940196,8,0.6794885116303326,False
1.0,2001,0.011283671230893808,8,0.654362285060682,False
1.0,2002,0.01229108226123243,8,0.6483696449051805,False
1.0,2003,0.01344206539224398,8,0.6422505417021206,False
1.0,2004,0.014947846136859138,8,0.6239265858588926,False
1.0,2005,0.01600123926406343,8,0.5902608934835712,False
1.0,2006,0.01690850780655377,8,0.554902731688402,False
1.0,2007,0.018533307783740106,8,0.5247865844810848,False
1.0,2008,0.01948017367337293,8,0.5379190189391867,False
1.0,2009,0.01765964153276274,8,0.5779025644649824,False
1.0,2010,0.01810592039158745,8,0.5548451073237064,False
1.0,2011,0.018935123113195156,8,0.5410958599880189,False
1.0,2012,0.019298134892928108,8,0.5351985833483279,False
1.0,2013,0.021425262232269114,8,0.4805590559111863,False
