country,wave,year,n_respondents,index_all,index_imf,index_idawb,index_unsc
ROU,7.0,2018.0,1257,-0.029451714280279,-0.1707546239511064,-0.0254385445030309,0.0302570016694753
RUS,2.0,1990.0,1960,0.1679321763921817,0.0311694563096961,0.1549340122230774,0.2254973526128043
RUS,3.0,1995.0,2040,-0.0989296285018662,0.0157993385396072,-0.2861243294640191,0.1263956124515781
RUS,5.0,2006.0,2032,0.0620500445092572,0.0673421405695099,0.0395240385663726,0.1180813466001733
RUS,6.0,2011.0,2500,-0.0733419592102808,-0.0828155625092993,-0.0975138874083351,-0.0466508747015744
RUS,7.0,2017.0,1810,-0.0584799423465115,-0.0692304973705384,-0.0408625536927641,-0.0828114237084834
RWA,5.0,2007.0,1507,0.0197179083726783,-0.173780157319828,0.010118679700382,0.197354640018643
RWA,6.0,2012.0,1527,-0.0370280469278871,0.1106745201714037,-0.01993005726521,-0.1331143994161252
SAU,4.0,2003.0,1502,0.0410611079372762,-0.2757442061416835,0.1589139161961117,0.0484154796507823
SGP,4.0,2002.0,1512,0.1019168947250913,0.0031940014303102,0.1007232528242566,0.2119212404911118
SGP,6.0,2012.0,1972,0.0297973695561983,0.021861188218622,-0.0023540571284538,0.1358244084791399
SGP,7.0,2020.0,2012,0.1118524274779253,0.1370497554751361,0.111571878038258,0.1008392271916135
SLV,3.0,1999.0,1254,-0.2576191077541979,-0.5734495654964706,-0.076444718690194,-0.330064298817244
SRB,3.0,1996.0,1280,0.0248073238190458,0.1308369780657957,0.0177993994692845,-0.0665563621025123
SRB,4.0,2001.0,1200,-0.0777707497942401,0.220954146957975,-0.0771414045126655,-0.2015141201646496
SRB,5.0,2006.0,1220,-0.1017567053575307,-0.0319044613786105,-0.0739264772944521,-0.1870170818507325
SRB,7.0,2017.0,1045,-0.1807003254544206,-0.2073595728309908,-0.1265781382459418,-0.2268751626950754
SVK,2.0,1990.0,466,-0.151983769240217,0.0246321602564017,-0.1318243510217501,-0.2827048042880758
SVK,3.0,1998.0,1095,-0.0129048494257781,-0.0415248522756343,0.010167192390668,-0.0810675422576763
SVK,7.0,2022.0,1200,-0.0058516374045502,0.0376510272131826,0.0404552765715442,-0.0821985890589496
SVN,3.0,1995.0,1006,-0.0626083516060684,-0.0703218953936692,-0.030289323039445,-0.1055798672332815
SVN,5.0,2005.0,1037,-0.1092582445980322,-0.037701146080342,-0.0594526317285345,-0.2217219087429512
SVN,6.0,2011.0,1069,-0.0609719078262151,-0.1037904552130698,0.052639908288287,-0.2529054015095975
SWE,3.0,1996.0,1009,0.1309593062350354,-0.0672179581497536,0.245618184126367,0.0288126344711015
SWE,4.0,1999.0,1015,0.0832029634620295,-0.2464521713212364,0.1894961217478014,0.0676536075410847
SWE,5.0,2006.0,1003,0.1209017276338749,-0.0869574309607198,0.1517453086974465,0.1852211983680927
SWE,6.0,2011.0,1206,0.1085636054557072,-0.1618967402375398,0.224975047140938,0.081065413995164
THA,5.0,2007.0,1534,-0.1769198869088284,-0.0390978791938311,-0.2163794469026161,-0.169727349870569
THA,6.0,2013.0,1200,0.0580305035093864,0.0419197132819295,0.0401084495107802,0.0754555547727055
THA,7.0,2018.0,1500,-0.0963601286482545,0.0688123929751924,-0.1756047906902691,-0.0914077266770044
TJK,7.0,2020.0,1200,0.0102933912503123,0.0701975704951469,-0.0115484428799302,-0.0277437669916232
TTO,5.0,2006.0,1002,-0.0265530045813439,0.1222055365923381,-0.0137369773042232,-0.1267844531952164
TTO,6.0,2010.0,999,0.0415763443164961,0.0958269551882558,0.0547172911166469,-0.0399090517536962
