wave,unweighted_mean,unweighted_variance,n_countries
1.0,,,0
2.0,-0.019718330879981975,0.03563635419682966,17
3.0,0.0021226130132374023,0.03734057663202158,55
4.0,0.0025576696053033056,0.039324970903121835,41
5.0,0.014555088491579684,0.03253626774686598,58
6.0,0.009431591279118214,0.03395682068266082,60
7.0,-0.008810661566847256,0.024046457099071526,66
