wave,unweighted_mean,unweighted_variance,n_countries
1.0,0.003625532039225209,0.10949302521897464,8
2.0,-0.04819270961185586,0.09245303384454492,18
3.0,-0.010031339607478078,0.05958367107249179,55
4.0,0.019437305478160513,0.0598150362400498,41
5.0,-0.019327994001245803,0.055275708166735944,58
6.0,-2.475472051069495e-05,0.06534810876103608,60
7.0,-0.00463782369942363,0.05083151874829091,66
