wave,unweighted_mean,unweighted_variance,n_countries
1.0,-0.02166295982706699,0.07725323231053562,7
2.0,-0.03641076218093554,0.06307276660198247,18
3.0,-0.008773639202889358,0.06482596134501566,55
4.0,0.024784334078104868,0.052769069393940216,41
5.0,-0.009749796143443307,0.03951588190111866,57
6.0,-0.000789049820699683,0.05535302513353751,60
7.0,0.007641761639864294,0.036540021018258935,66
