wave,weighting_year,weighted_variance,n_countries,top1_share,balanced_panel
1.0,1974,0.029062663223487578,8,0.5981839896818425,False
1.0,1975,0.02964981329277769,8,0.6081823515904579,False
1.0,1976,0.031031437429437644,8,0.6237804310612015,False
1.0,1977,0.03057439394969758,8,0.6591996289770715,False
1.0,1978,0.02867203251238858,8,0.6890885160996626,False
1.0,1979,0.031406298954126534,8,0.6691169095200101,False
1.0,1980,0.030893611522621947,8,0.6297388288238032,False
1.0,1981,0.03128050517800619,8,0.6205210702891761,False
1.0,1982,0.03331572760159817,8,0.6220399434543397,False
1.0,1983,0.03243685039168819,8,0.6467370833248418,False
1.0,1984,0.033059962749280865,8,0.6418098322570257,False
1.0,1985,0.03271732130211657,8,0.6686727968908482,False
1.0,1986,0.02777446491493194,8,0.7487775762663602,False
1.0,1987,0.027384197242322886,8,0.761329818995823,False
1.0,1988,0.028730849356271928,8,0.7600181712847418,False
1.0,1989,0.03286775503319153,8,0.7382962994515838,False
1.0,1990,0.0342887119407172,8,0.7103207204102674,False
1.0,1991,0.03427519489725676,8,0.7145644990546686,False
1.0,1992,0.033882618735744434,8,0.7169964356417986,False
1.0,1993,0.03318633100838939,8,0.7218594749167249,False
1.0,1994,0.03408210626464543,8,0.7248684619266472,False
1.0,1995,0.035678624709375155,8,0.7423062562535075,False
1.0,1996,0.039716275810476646,8,0.7052464358021767,False
1.0,1997,0.04023972418321428,8,0.6748161481854441,False
1.0,1998,0.035113512155161945,8,0.674798781443222,False
1.0,1999,0.03700696182190322,8,0.6844045560618235,False
1.0,2000,0.03833116293165099,8,0.6794885116303326,False
1.0,2001,0.039650477772438575,8,0.654362285060682,False
1.0,2002,0.043565202462105525,8,0.6483696449051805,False
1.0,2003,0.0444201327302629,8,0.6422505417021206,False
1.0,2004,0.0453128284668276,8,0.6239265858588926,False
1.0,2005,0.04821872231018238,8,0.5902608934835712,False
1.0,2006,0.05058790708508616,8,0.554902731688402,False
1.0,2007,0.05205658180019152,8,0.5247865844810848,False
