country,wave,year,n_respondents,index_all_ym,index_imf_ym,index_idawb_ym,index_unsc_ym,index_all_y,index_imf_y,index_idawb_y,index_unsc_y
IRN,5.0,2007.0,2667,-0.08087611274613113,0.0939068263354355,-0.26472935467381115,0.05844359107797554,-0.11443801212205973,0.03504943179137826,-0.27249388402918345,0.0452788363452759
IRN,7.0,2020.0,1499,0.017445744898828566,-0.020968657071374207,-0.06369699443461965,0.14733943761099647,-0.039836085568742005,-0.0734315615643844,-0.04582908049035625,-0.02481586640681887
IRQ,4.0,2004.0,2325,-0.2539400356118,-0.47217334519925336,-0.15958962750179628,-0.3984119071831138,-0.25867895809836766,-0.47217334519925336,-0.23693468289105363,-0.25311225705667834
IRQ,5.0,2006.0,2698,-0.2822012635027768,-0.2952555454475268,-0.24237915418748546,-0.3920987529125385,-0.3388295856332976,-0.2952555454475268,-0.3472961262764268,-0.41912176292049375
IRQ,6.0,2013.0,1200,-0.07088654583564971,-0.11839383779605764,-0.12806288077404923,0.06624214154339873,-0.13906251837682404,-0.2315016778705573,-0.19981221578649072,0.12444195999987459
IRQ,7.0,2018.0,1200,-0.11285553616246494,-0.1927026507899769,-0.17154772435244672,0.1750398006804757,-0.07239909420618927,0.039886734920794184,-0.1947664533277975,0.2005755520512516
ISR,4.0,2001.0,1199,-0.06771439167177473,-0.2815783370717288,-0.24564132589068133,0.3267297773570369,-0.161993960678623,-0.2815783370717288,-0.5231752322807585,0.40110480606221915
ITA,5.0,2005.0,1012,-0.023472632060486547,-0.017871353987846412,0.16880917322323485,-0.28218070738549184,0.0057601493723136105,0.04206760007269351,0.15830899797964676,-0.2758698052884032
JOR,4.0,2001.0,1219,0.07155523756434509,-0.007675909340658285,-0.054849644413903414,0.330331847507662,0.032225173369407605,-0.007675909340658285,-0.05378630747489942,0.18970333446179322
JOR,5.0,2007.0,1198,0.18681450152681398,0.22181544818793267,0.012471702341575061,0.4131312522674501,0.06168058635331333,0.14246348559828917,-0.05616503547705308,0.19795373277681746
JOR,6.0,2014.0,1200,0.1718099601842937,0.059897139664564,0.07811818249683311,0.32275000298674356,0.09063697478389889,-0.0038149951355676117,0.0453308614868578,0.15735268440464445
JOR,7.0,2018.0,1203,0.14126866172648153,0.1923142126233181,-0.03899766588519693,0.3608918995321495,0.019610594222308222,0.10367471117380495,-0.06960719574856945,0.11357402622212052
JPN,1.0,1981.0,1192,-0.27085945905129194,0.332477915312494,,-0.4566956343455924,0.043304173738967666,0.332477915312494,,-0.24586956783455868
JPN,2.0,1990.0,1008,-0.3629043919237043,-0.17389240532035372,-0.27652441392515087,-0.5594630418694576,-0.2105614101785924,-0.10081142576216066,-0.27652441392515087,-0.2720502119319178
JPN,3.0,1995.0,1052,-0.1635831672020392,-0.2221534493450423,0.0654720806683626,-0.35893463910203877,-0.08750772318279104,-0.14277252635663987,0.058288946656570265,-0.21011736468615216
JPN,4.0,2000.0,1360,-0.11873426646641488,-0.1804058656462907,0.08454972933687926,-0.3103177566665763,-0.06838510607895688,-0.15099685578304822,0.10156132372909374,-0.21441589666771027
JPN,5.0,2005.0,1096,-0.061698676853050506,-0.1297172638361011,0.06790659068259913,-0.12420484677735373,-0.025814142335576974,-0.10546763494867233,0.05920717538238123,0.006155488485462817
JPN,6.0,2010.0,2435,-0.014058852123537574,-0.05735965735593193,0.0988686905975735,-0.0743104074113361,0.01316301778593228,-0.032126288503535896,0.08047595729044685,0.03946117230939823
JPN,7.0,2019.0,1351,0.003479825007100591,0.003694443244281323,0.12707324499267983,-0.09013598140433407,0.04180917926490491,0.06619520182837775,0.11901261676244611,0.012791224675281059
KAZ,6.0,2011.0,1500,0.022880816061756928,-0.019342964493213658,-0.10207021998770095,0.18293196388137983,0.08291925690931372,0.07070168999106857,-0.055619048154582316,0.21944932528811334
KAZ,7.0,2018.0,1276,0.07598857306299052,0.006368257325068146,-0.013708996076927238,0.25408827891359437,0.11103047222303833,0.057296013290397185,0.04488245453307141,0.26145534144015187
KEN,7.0,2021.0,1264,0.042268237851618345,0.16028808034680847,-0.024349805800899186,0.07324894121661808,0.044830378671714334,0.1574948623359778,-0.052682038774551014,0.1627374685599256
KGZ,4.0,2003.0,1043,-0.0933572708785757,-0.0004975530428233946,-0.25977810446124144,0.06858477906654745,-0.09241517081527867,0.013739944204655559,-0.26704400309472215,0.09672250879378332
KGZ,6.0,2011.0,1500,-0.011595072992339656,-0.040258219818966524,-0.14407909150153653,0.21890150497646005,0.08744012934951849,0.030395711371027312,-0.036608017173837396,0.3581013917465045
