wave,weighting_year,weighted_variance,n_countries,top1_share,balanced_panel
1.0,1974,0.009465335332413543,7,0.6710608871337261,False
1.0,1975,0.010343852398367786,7,0.6841646755721122,False
1.0,1976,0.010286022934227696,7,0.7004268442175625,False
1.0,1977,0.00929887412048323,7,0.7313824684798206,False
1.0,1978,0.007650142205588415,7,0.7480694803029035,False
1.0,1979,0.008658547509006026,7,0.7302697558096328,False
1.0,1980,0.009367394478407667,7,0.6872124021712764,False
1.0,1981,0.008573970314887365,7,0.6805084652090168,False
1.0,1982,0.00916375768561096,7,0.6943705057735806,False
1.0,1983,0.00825132348835444,7,0.7108647871239767,False
1.0,1984,0.008109262584217573,7,0.7070650329127514,False
1.0,1985,0.008263957168661875,7,0.7305071647012236,False
1.0,1986,0.007582742228210538,7,0.8003601718283303,False
1.0,1987,0.007669484506298994,7,0.806409662619245,False
1.0,1988,0.007543081799876043,7,0.8063190198010642,False
1.0,1989,0.00813536507128388,7,0.7948937775735048,False
1.0,1990,0.009014413337293288,7,0.763321859526315,False
1.0,1991,0.007476545046558699,7,0.7633015973041146,False
1.0,1992,0.006405310383392673,7,0.7616545218598062,False
1.0,1993,0.005059401811028099,7,0.7595824076107734,False
1.0,1994,0.0052045755303782625,7,0.7604656522691662,False
1.0,1995,0.005674003677908311,7,0.7807842272864555,False
1.0,1996,0.006153179422304765,7,0.7482640044729423,False
1.0,1997,0.006420070384661632,7,0.7220670648322819,False
1.0,1998,0.0071603106000448676,7,0.7223331583067222,False
1.0,1999,0.006625914872704311,7,0.7261770898747129,False
1.0,2000,0.0060341082226275,7,0.7204966043966374,False
1.0,2001,0.006785216591489355,7,0.6937568043138971,False
1.0,2002,0.007595704546071939,7,0.6907469313916195,False
1.0,2003,0.00824245718154521,7,0.6879790500792274,False
1.0,2004,0.008591828209184168,7,0.6769860204448088,False
1.0,2005,0.008805651350211942,7,0.6450888549947543,False
1.0,2006,0.009306549502618586,7,0.6099506234467925,False
1.0,2007,0.010373886053623976,7,0.5817865285881642,False
1.0,2008,0.010562468552189985,7,0.6052514546839202,False
1.0,2009,0.009521920785853519,7,0.6431657001225896,False
1.0,2010,0.008709850340257938,7,0.6238997642693124,False
1.0,2011,0.008752884417067702,7,0.615870249475787,False
1.0,2012,0.00829380671337484,7,0.6166205272053356,False
1.0,2013,0.009512366919898643,7,0.5623240319670127,False
1.0,2014,0.009922711736608634,7,0.5400289765820405,False
1.0,2015,0.009406179163025406,7,0.5276440704399962,False
1.0,2016,0.009049724369564392,7,0.5644881767994346,False
1.0,2017,0.009377691804542078,7,0.5379094194334165,False
1.0,2018,0.009817102665254294,7,0.5370025862639158,False
1.0,2019,0.009701291612654008,7,0.5478687057977747,False
1.0,2020,0.00993606759626771,7,0.5634869028011836,False
1.0,2021,0.010342356744710011,7,0.526997439917899,False
1.0,2022,0.010768228947401709,7,0.4787003317104046,False
1.0,2023,0.011230060849378273,7,0.45497784496470406,False
2.0,1974,0.03239156826302295,13,0.38293201451919456,False
