wave,unweighted_mean,unweighted_variance,n_countries
1.0,-0.0638307030661668,0.04406459239887228,4
2.0,-0.015406065323606463,0.012602263505801127,8
3.0,-0.004827419593696671,0.00420741647962721,10
4.0,-0.06832512417494044,0.012056343629842857,10
5.0,-0.03285937749732672,0.004695516858387137,10
6.0,6.390219427420824e-05,0.008354386640462763,10
7.0,-0.004579184054657541,0.009914576212751876,10
