wave,weighting_year,weighted_variance,n_countries,top1_share,balanced_panel
1.0,1974,0.006436209928770422,4,0.7492712478351405,False
1.0,1975,0.0063119379080294,4,0.7666140268715995,False
1.0,1976,0.006051109755844178,4,0.7789530793896382,False
1.0,1977,0.00540598351112148,4,0.8062373639494038,False
1.0,1978,0.005273366294483109,4,0.8095258243759427,False
1.0,1979,0.005612830254737487,4,0.7992563707825867,False
1.0,1980,0.006449298577391109,4,0.764479849847868,False
1.0,1981,0.00679631393817925,4,0.7498489731027553,False
1.0,1982,0.006262209892460965,4,0.7694100079005263,False
1.0,1983,0.0058257028030934445,4,0.7850791678523118,False
1.0,1984,0.006108545496072825,4,0.771475562853173,False
1.0,1985,0.005872112543005609,4,0.7876654737066043,False
1.0,1986,0.0041852432040278935,4,0.8557874846753194,False
1.0,1987,0.003963753675357058,4,0.8645576875037887,False
1.0,1988,0.004067004552910528,4,0.8601765971424302,False
1.0,1989,0.004361552154909393,4,0.8508758832771816,False
1.0,1990,0.004967757642802426,4,0.8228321343230953,False
1.0,1991,0.0051483836587109845,4,0.8140146804084376,False
1.0,1992,0.005288066267595731,4,0.807745533088316,False
1.0,1993,0.005629302799269331,4,0.796442302295906,False
1.0,1994,0.005591193329063373,4,0.7968146927161861,False
1.0,1995,0.004914827592273096,4,0.821524350767922,False
1.0,1996,0.005596154695495628,4,0.7892749396546116,False
1.0,1997,0.006136500509827894,4,0.7642152442778817,False
1.0,1998,0.006172271585640646,4,0.7677562650517631,False
1.0,1999,0.006201406875951051,4,0.7664974080937484,False
1.0,2000,0.006420308239778632,4,0.7561265594270011,False
1.0,2001,0.006905878554405242,4,0.7306860206597565,False
1.0,2002,0.0069764415370278405,4,0.7314607689598435,False
1.0,2003,0.006767768819400634,4,0.7390443325511882,False
1.0,2004,0.0068253329907495604,4,0.7335556496028839,False
1.0,2005,0.007282142595526231,4,0.7019749723248287,False
1.0,2006,0.007732974172378569,4,0.6661640714478687,False
1.0,2007,0.00797429200225773,4,0.6412195364289044,False
1.0,2008,0.007750089435959375,4,0.6651807858466887,False
1.0,2009,0.007194630602260879,4,0.7043408186748363,False
1.0,2010,0.007458285907116244,4,0.6830184214294859,False
1.0,2011,0.0075521736879840115,4,0.6741738143642649,False
1.0,2012,0.0075921382301062405,4,0.6707331905410063,False
1.0,2013,0.008140302158447098,4,0.6159380650026156,False
1.0,2014,0.008309870250997288,4,0.591974214477319,False
1.0,2015,0.008326891013796734,4,0.5758418149352728,False
1.0,2016,0.008053080032272633,4,0.6122112028059248,False
1.0,2017,0.00820392215299419,4,0.5878259058918813,False
1.0,2018,0.008232275226144259,4,0.5897578177494626,False
1.0,2019,0.008217158535668144,4,0.6006134349275605,False
1.0,2020,0.008049805713129977,4,0.6160312780359025,False
1.0,2021,0.008296196633223908,4,0.5816211119327115,False
1.0,2022,0.008538491644381276,4,0.5302333053304702,False
1.0,2023,0.00866734407217152,4,0.5033829625250061,False
2.0,1974,0.011334731968361489,8,0.5161770126840447,False
2.0,1975,0.011217753660718335,8,0.5272451318888371,False
2.0,1976,0.010612951527308524,8,0.5508112210074091,False
2.0,1977,0.010486811141535267,8,0.574363442424076,False
2.0,1978,0.009121402684040013,8,0.6283939061136681,False
2.0,1979,0.009081234552153265,8,0.6017341052730504,False
2.0,1980,0.008954101383250835,8,0.5783809864170081,False
2.0,1981,0.00853415943251143,8,0.5776473777651951,False
2.0,1982,0.009288114212274748,8,0.5806129039854973,False
2.0,1983,0.009644168683488856,8,0.5911303428166507,False
2.0,1984,0.0097860952115799,8,0.586110826155554,False
2.0,1985,0.009931158460607489,8,0.5851660286732868,False
2.0,1986,0.00880472494133311,8,0.6791521092338744,False
2.0,1987,0.007814307632258741,8,0.7077334091749433,False
2.0,1988,0.007572799146806076,8,0.7169621980391634,False
2.0,1989,0.007558184768842597,8,0.7010713001315343,False
2.0,1990,0.007899067715818326,8,0.6724854673953136,False
2.0,1991,0.007685416726137929,8,0.6852201989908157,False
2.0,1992,0.007792558551297988,8,0.680654862260721,False
2.0,1993,0.007311396493417205,8,0.6822221966535141,False
2.0,1994,0.0077390725335733015,8,0.6798567903005979,False
2.0,1995,0.008299722067888106,8,0.6856647131519128,False
2.0,1996,0.009236453246794724,8,0.6349026788225999,False
2.0,1997,0.009833622217246511,8,0.5964798581556657,False
2.0,1998,0.01039502164799683,8,0.5734824812596896,False
