wave,weighting_year,weighted_variance,n_countries,top1_share,balanced_panel
1.0,1974,,0,,False
1.0,1975,,0,,False
1.0,1976,,0,,False
1.0,1977,,0,,False
1.0,1978,,0,,False
1.0,1979,,0,,False
1.0,1980,,0,,False
1.0,1981,,0,,False
1.0,1982,,0,,False
1.0,1983,,0,,False
1.0,1984,,0,,False
1.0,1985,,0,,False
1.0,1986,,0,,False
1.0,1987,,0,,False
1.0,1988,,0,,False
1.0,1989,,0,,False
1.0,1990,,0,,False
1.0,1991,,0,,False
1.0,1992,,0,,False
1.0,1993,,0,,False
1.0,1994,,0,,False
1.0,1995,,0,,False
1.0,1996,,0,,False
1.0,1997,,0,,False
1.0,1998,,0,,False
1.0,1999,,0,,False
1.0,2000,,0,,False
1.0,2001,,0,,False
1.0,2002,,0,,False
1.0,2003,,0,,False
1.0,2004,,0,,False
1.0,2005,,0,,False
1.0,2006,,0,,False
1.0,2007,,0,,False
1.0,2008,,0,,False
1.0,2009,,0,,False
1.0,2010,,0,,False
1.0,2011,,0,,False
1.0,2012,,0,,False
1.0,2013,,0,,False
1.0,2014,,0,,False
1.0,2015,,0,,False
1.0,2016,,0,,False
1.0,2017,,0,,False
1.0,2018,,0,,False
1.0,2019,,0,,False
1.0,2020,,0,,False
1.0,2021,,0,,False
1.0,2022,,0,,False
1.0,2023,,0,,False
2.0,1974,0.009826076771998218,8,0.5161770126840447,False
2.0,1975,0.009364074704056235,8,0.5272451318888371,False
2.0,1976,0.00923535528950239,8,0.5508112210074091,False
2.0,1977,0.008739087870751599,8,0.574363442424076,False
2.0,1978,0.008842710666010124,8,0.6283939061136681,False
2.0,1979,0.00893517797557137,8,0.6017341052730504,False
2.0,1980,0.008621743305723987,8,0.5783809864170081,False
2.0,1981,0.008618965903603846,8,0.5776473777651951,False
2.0,1982,0.008484296046658504,8,0.5806129039854973,False
2.0,1983,0.008300207346374665,8,0.5911303428166507,False
2.0,1984,0.00840955624718693,8,0.586110826155554,False
2.0,1985,0.007772546245083665,8,0.5851660286732868,False
2.0,1986,0.006671179941680949,8,0.6791521092338744,False
2.0,1987,0.006355930654347634,8,0.7077334091749433,False
2.0,1988,0.006255156404418729,8,0.7169621980391634,False
2.0,1989,0.006156211886938736,8,0.7010713001315343,False
2.0,1990,0.007445059548535535,8,0.6724854673953136,False
2.0,1991,0.007646178074836385,8,0.6852201989908157,False
2.0,1992,0.00780870725760664,8,0.680654862260721,False
2.0,1993,0.00788627220661409,8,0.6822221966535141,False
2.0,1994,0.007363324470080693,8,0.6798567903005979,False
2.0,1995,0.0070092684535737896,8,0.6856647131519128,False
2.0,1996,0.0076664044623986636,8,0.6349026788225999,False
2.0,1997,0.008134130403947106,8,0.5964798581556657,False
2.0,1998,0.008835042540655673,8,0.5734824812596896,False
2.0,1999,0.008346039101100655,8,0.5843870397258052,False
2.0,2000,0.008359082852183109,8,0.5775036307573205,False
2.0,2001,0.008117777170850592,8,0.5410699244640436,False
2.0,2002,0.007627946176115732,8,0.5219102492119811,False
2.0,2003,0.007910639776788733,8,0.5150801176139298,False
2.0,2004,0.008289660507243442,8,0.49712392093342106,False
2.0,2005,0.00886365202218911,8,0.45504191208693195,False
2.0,2006,0.009074762351931573,8,0.4068307744207814,False
2.0,2007,0.009229096300146135,8,0.35882669948127627,False
2.0,2008,0.00900769646305693,8,0.35412131501243094,False
2.0,2009,0.00795913502703124,8,0.3580151487266477,False
2.0,2010,0.008098557798423308,8,0.3541407772343555,False
2.0,2011,0.00788030620603905,8,0.38312544091870365,False
2.0,2012,0.0077101128074440915,8,0.4090428037182378,False
2.0,2013,0.007742151317482089,8,0.45304414181670455,False
2.0,2014,0.007338737475634067,8,0.4764775704889968,False
2.0,2015,0.006981977431843825,8,0.5030059369912534,False
2.0,2016,0.0068312086319590555,8,0.4922517503057808,False
2.0,2017,0.006558370408427003,8,0.5027692638054873,False
2.0,2018,0.0058409565334961834,8,0.5299346212498565,False
2.0,2019,0.005596311825311774,8,0.535308582157295,False
2.0,2020,0.005329895923993021,8,0.5533423881619727,False
2.0,2021,0.005123316108950757,8,0.5789755242322653,False
2.0,2022,0.005365267340632029,8,0.5868282584791586,False
2.0,2023,0.005905947506772597,8,0.5709202198671837,False
3.0,1974,0.004813857525283125,10,0.6160132198440429,False
3.0,1975,0.004873370272957436,10,0.6211656649183988,False
3.0,1976,0.004556487645504619,10,0.6293332930182611,False
3.0,1977,0.0044126587564733795,10,0.6159884165441374,False
3.0,1978,0.0040418944891120025,10,0.5861237646643142,False
3.0,1979,0.004375429025382906,10,0.5924586853764165,False
3.0,1980,0.004850900951025153,10,0.5918081641350412,False
3.0,1981,0.004904371060003292,10,0.5956208437530532,False
3.0,1982,0.004428798704926405,10,0.6236914268933399,False
3.0,1983,0.0041713588011342145,10,0.6264217260161054,False
3.0,1984,0.004095392553929415,10,0.635703613128648,False
3.0,1985,0.004218053420313122,10,0.6387694157642008,False
3.0,1986,0.00353718432600984,10,0.5929742564273275,False
3.0,1987,0.003380613340982275,10,0.5686193862878485,False
3.0,1988,0.003364063738742786,10,0.5448065054798635,False
3.0,1989,0.0034962746759820552,10,0.5586071043472729,False
3.0,1990,0.0036693319572042235,10,0.5558972532774611,False
3.0,1991,0.003506788829267842,10,0.5347267955894477,False
3.0,1992,0.0036034155695176427,10,0.5256363006369107,False
3.0,1993,0.003833958994952319,10,0.5064047891420241,False
3.0,1994,0.003884548238692744,10,0.49624212964684483,False
3.0,1995,0.003631893303436667,10,0.48411282047296383,False
3.0,1996,0.004022653691897165,10,0.5082890412902838,False
3.0,1997,0.004377297770565843,10,0.5305494082196196,False
3.0,1998,0.004636421697894795,10,0.5572054808770258,False
3.0,1999,0.0046078598442216255,10,0.5467774642537757,False
3.0,2000,0.004715896284842257,10,0.5422102460483319,False
3.0,2001,0.004968477749364066,10,0.5652964104873952,False
3.0,2002,0.005163356854653594,10,0.5752653028556957,False
3.0,2003,0.005220146115232287,10,0.5646446428130839,False
3.0,2004,0.005438157659426704,10,0.5521443715727754,False
3.0,2005,0.005760612738933344,10,0.5494146670901914,False
3.0,2006,0.0061362947399055704,10,0.5479063554768784,False
3.0,2007,0.006674627328455432,10,0.5294249702307741,False
3.0,2008,0.006937475574383744,10,0.5038996487085152,False
3.0,2009,0.00704328449969932,10,0.4928974606882964,False
3.0,2010,0.007379339828744008,10,0.4646878251324283,False
3.0,2011,0.007601555009971159,10,0.43965363225588083,False
3.0,2012,0.007680497290626969,10,0.4356987220162158,False
3.0,2013,0.007888897480057782,10,0.4418255749998034,False
3.0,2014,0.00801090646414326,10,0.4424768786739936,False
3.0,2015,0.008022212308623414,10,0.45199938904043335,False
3.0,2016,0.007981793379957079,10,0.449694628769092,False
3.0,2017,0.008104496533143806,10,0.4426263800568804,False
3.0,2018,0.008162911999930455,10,0.43857508983370536,False
3.0,2019,0.008207105281630501,10,0.4446324084124714,False
3.0,2020,0.008168868894350773,10,0.44395970511926164,False
3.0,2021,0.008294332528333078,10,0.4330324947332065,False
3.0,2022,0.008339595676644173,10,0.4584707885934923,False
3.0,2023,0.00837926412385761,10,0.46859629256891044,False
4.0,1974,0.011625174188764437,10,0.6160132198440429,False
4.0,1975,0.010889433374020143,10,0.6211656649183988,False
4.0,1976,0.010616096370446231,10,0.6293332930182611,False
4.0,1977,0.010503119446761177,10,0.6159884165441374,False
4.0,1978,0.010832678265191156,10,0.5861237646643142,False
4.0,1979,0.010888917469081303,10,0.5924586853764165,False
4.0,1980,0.010798596524369515,10,0.5918081641350412,False
4.0,1981,0.010643214994998238,10,0.5956208437530532,False
4.0,1982,0.010221889504431689,10,0.6236914268933399,False
4.0,1983,0.01005196498413419,10,0.6264217260161054,False
4.0,1984,0.009808835162586058,10,0.635703613128648,False
4.0,1985,0.009323197516407866,10,0.6387694157642008,False
4.0,1986,0.00887482306119887,10,0.5929742564273275,False
4.0,1987,0.008861804302456215,10,0.5686193862878485,False
4.0,1988,0.008788033176724625,10,0.5448065054798635,False
4.0,1989,0.008517281188248536,10,0.5586071043472729,False
4.0,1990,0.00960140744612295,10,0.5558972532774611,False
4.0,1991,0.009570605135816345,10,0.5347267955894477,False
4.0,1992,0.009749491955029246,10,0.5256363006369107,False
4.0,1993,0.009798927600417718,10,0.5064047891420241,False
4.0,1994,0.009351604206491884,10,0.49624212964684483,False
4.0,1995,0.009128899789258913,10,0.48411282047296383,False
4.0,1996,0.00962532849695685,10,0.5082890412902838,False
4.0,1997,0.009996222587396731,10,0.5305494082196196,False
4.0,1998,0.010551063593876506,10,0.5572054808770258,False
4.0,1999,0.010142510014522026,10,0.5467774642537757,False
4.0,2000,0.010099829554155594,10,0.5422102460483319,False
4.0,2001,0.009809480685302584,10,0.5652964104873952,False
4.0,2002,0.00930193761958804,10,0.5752653028556957,False
4.0,2003,0.009734892648693665,10,0.5646446428130839,False
4.0,2004,0.010264272061477652,10,0.5521443715727754,False
4.0,2005,0.010913244420773857,10,0.5494146670901914,False
4.0,2006,0.011315712544615575,10,0.5479063554768784,False
4.0,2007,0.011982460183905442,10,0.5294249702307741,False
4.0,2008,0.011829856655332444,10,0.5038996487085152,False
4.0,2009,0.011157586487452877,10,0.4928974606882964,False
4.0,2010,0.011682274431333396,10,0.4646878251324283,False
4.0,2011,0.01160153246878333,10,0.43965363225588083,False
4.0,2012,0.01140708341109118,10,0.4356987220162158,False
4.0,2013,0.011632895118901485,10,0.4418255749998034,False
4.0,2014,0.01148379997507214,10,0.4424768786739936,False
4.0,2015,0.011350339062714803,10,0.45199938904043335,False
4.0,2016,0.011185255618230982,10,0.449694628769092,False
4.0,2017,0.011305703213047873,10,0.4426263800568804,False
4.0,2018,0.010593897982395703,10,0.43857508983370536,False
4.0,2019,0.010392799929941084,10,0.4446324084124714,False
4.0,2020,0.009984048604800976,10,0.44395970511926164,False
4.0,2021,0.010089155492414396,10,0.4330324947332065,False
4.0,2022,0.010601515590043784,10,0.4584707885934923,False
4.0,2023,0.011123592362027132,10,0.46859629256891044,False
5.0,1974,0.0020135289207515016,10,0.6160132198440429,False
5.0,1975,0.0020906246889846143,10,0.6211656649183988,False
5.0,1976,0.0019297240249230305,10,0.6293332930182611,False
5.0,1977,0.0018327687528732874,10,0.6159884165441374,False
5.0,1978,0.0017648548484440944,10,0.5861237646643142,False
5.0,1979,0.0018699467894025671,10,0.5924586853764165,False
5.0,1980,0.0020968556724101674,10,0.5918081641350412,False
5.0,1981,0.0021710239326181947,10,0.5956208437530532,False
5.0,1982,0.0018774341356982919,10,0.6236914268933399,False
5.0,1983,0.001742515881808133,10,0.6264217260161054,False
5.0,1984,0.0017824856658373504,10,0.635703613128648,False
5.0,1985,0.001805910719401105,10,0.6387694157642008,False
5.0,1986,0.0015647889236286765,10,0.5929742564273275,False
5.0,1987,0.0015076963570240362,10,0.5686193862878485,False
5.0,1988,0.001572259188717841,10,0.5448065054798635,False
5.0,1989,0.0016227840721345411,10,0.5586071043472729,False
5.0,1990,0.001698443148720175,10,0.5558972532774611,False
5.0,1991,0.001780537326703022,10,0.5347267955894477,False
5.0,1992,0.0018506570499538426,10,0.5256363006369107,False
5.0,1993,0.0020329156362995466,10,0.5064047891420241,False
5.0,1994,0.0020729883478643094,10,0.49624212964684483,False
5.0,1995,0.0019234602733253017,10,0.48411282047296383,False
5.0,1996,0.0020583908597276604,10,0.5082890412902838,False
5.0,1997,0.002195321355114988,10,0.5305494082196196,False
5.0,1998,0.002247692353271979,10,0.5572054808770258,False
5.0,1999,0.0022718184155723505,10,0.5467774642537757,False
5.0,2000,0.002365456840529689,10,0.5422102460483319,False
5.0,2001,0.0024721667938458437,10,0.5652964104873952,False
5.0,2002,0.002495835147423822,10,0.5752653028556957,False
5.0,2003,0.002462070497344242,10,0.5646446428130839,False
5.0,2004,0.0025391748851564685,10,0.5521443715727754,False
5.0,2005,0.0026576880648980566,10,0.5494146670901914,False
5.0,2006,0.002814145669389646,10,0.5479063554768784,False
5.0,2007,0.0030270197991256356,10,0.5294249702307741,False
5.0,2008,0.0032836494523799976,10,0.5038996487085152,False
5.0,2009,0.0032638108880983833,10,0.4928974606882964,False
5.0,2010,0.0034771355441271063,10,0.4646878251324283,False
5.0,2011,0.0037069397330620588,10,0.43965363225588083,False
5.0,2012,0.003775384693907477,10,0.4356987220162158,False
5.0,2013,0.003860654068446264,10,0.4418255749998034,False
5.0,2014,0.0038931689952435354,10,0.4424768786739936,False
5.0,2015,0.0037764126833823145,10,0.45199938904043335,False
5.0,2016,0.003694749211938212,10,0.449694628769092,False
5.0,2017,0.003756112570097507,10,0.4426263800568804,False
5.0,2018,0.0038204303922647447,10,0.43857508983370536,False
5.0,2019,0.003823075566121328,10,0.4446324084124714,False
5.0,2020,0.0037485317281075975,10,0.44395970511926164,False
5.0,2021,0.003842226549985594,10,0.4330324947332065,False
5.0,2022,0.0037695064697825863,10,0.4584707885934923,False
5.0,2023,0.0038222670605005263,10,0.46859629256891044,False
6.0,1974,0.002909446536446357,10,0.6160132198440429,False
6.0,1975,0.003011279677157041,10,0.6211656649183988,False
6.0,1976,0.0028628665601260037,10,0.6293332930182611,False
6.0,1977,0.002640593758965523,10,0.6159884165441374,False
6.0,1978,0.0026285111005278044,10,0.5861237646643142,False
6.0,1979,0.002823315405026274,10,0.5924586853764165,False
6.0,1980,0.003330451939790413,10,0.5918081641350412,False
6.0,1981,0.0035291570701939685,10,0.5956208437530532,False
6.0,1982,0.0030360575319126415,10,0.6236914268933399,False
6.0,1983,0.0027197517783979688,10,0.6264217260161054,False
6.0,1984,0.0027137274739442102,10,0.635703613128648,False
6.0,1985,0.0026902622422720177,10,0.6387694157642008,False
6.0,1986,0.0022915245292452644,10,0.5929742564273275,False
6.0,1987,0.002362546743810539,10,0.5686193862878485,False
6.0,1988,0.0022797565224139987,10,0.5448065054798635,False
6.0,1989,0.0023900468788144434,10,0.5586071043472729,False
6.0,1990,0.0024897807251960495,10,0.5558972532774611,False
6.0,1991,0.0025042980987303493,10,0.5347267955894477,False
6.0,1992,0.002566257182785217,10,0.5256363006369107,False
6.0,1993,0.0028415482389991444,10,0.5064047891420241,False
6.0,1994,0.002826904256110811,10,0.49624212964684483,False
6.0,1995,0.0023739251699572456,10,0.48411282047296383,False
6.0,1996,0.002522940106117427,10,0.5082890412902838,False
6.0,1997,0.0027304976196734615,10,0.5305494082196196,False
6.0,1998,0.002799578064182924,10,0.5572054808770258,False
6.0,1999,0.002831385707599948,10,0.5467774642537757,False
6.0,2000,0.0029240171672023883,10,0.5422102460483319,False
6.0,2001,0.003061822610378103,10,0.5652964104873952,False
6.0,2002,0.003088536661305747,10,0.5752653028556957,False
