wave,unweighted_mean,unweighted_variance,n_countries
1.0,0.15929527460632667,0.01603561488063502,4
2.0,0.0032324126305566248,0.010290963613886763,8
3.0,-0.02077664018092623,0.004835883267370845,10
4.0,-0.06004769620906233,0.007327971448252267,10
5.0,-0.04704812968554619,0.01685344166429964,10
6.0,-0.005854033010980475,0.019150875952222417,10
7.0,-0.019716786085206838,0.017262605349259084,10
