wave,unweighted_mean,unweighted_variance,n_countries
1.0,-0.012599623197924126,0.008468493795582685,4
2.0,-0.024647156214994286,0.010689851091944452,8
3.0,-0.00547123983955187,0.006544198889853056,10
4.0,-0.0655592782020301,0.012247950416141006,10
5.0,-0.03785760762336952,0.006674252998573537,10
6.0,-0.00018237189261622878,0.009364319164238636,10
7.0,-0.013084548083277128,0.010185759721933307,10
