wave,unweighted_mean,unweighted_variance,n_countries
1.0,-0.12530491421248133,0.07966977021623757,4
2.0,0.0242875429198787,0.04516136475072315,8
3.0,-0.00391530357067567,0.029337981599918364,10
4.0,-0.05465779888231108,0.02691232080523321,10
5.0,-0.0023469981021528594,0.010322739434885982,10
6.0,0.0065677143982108,0.036692274606175676,10
7.0,0.015485132824455062,0.00695697589074702,10
